yyyy-mm-ddTHH:MM:SSZ, OL_31.5, OL_63, OL_125, OL_250, OL_500, OL_1k, OL_2k, OL_4k, OL_8k, OL_16k, OL_32k, 
2018-11-08T17:00:02Z,108.615493,92.735763,88.430356,84.557458,87.342521,90.105956,99.447753,108.778066,111.118221,108.328562,105.193166, 
2018-11-08T18:00:02Z,108.114726,92.443026,87.30703,83.251658,83.806455,87.593072,98.363312,107.814625,110.363134,107.603999,104.302801, 
2018-11-08T19:00:02Z,112.228021,97.041449,97.783795,107.760675,100.788661,99.86427,104.603382,109.408557,110.60084,108.192974,105.354957, 
2018-11-08T20:00:02Z,111.082344,96.17253,89.951135,83.739054,85.489612,87.045734,97.442646,106.791683,109.170168,106.577713,103.144022, 
2018-11-08T21:00:02Z,113.937115,98.16435,94.314064,106.232937,98.98,98.334913,103.600369,110.116077,110.281167,107.429337,104.199689, 
2018-11-08T22:00:02Z,111.541479,97.597718,95.490207,93.423007,94.632236,97.887937,101.832369,108.665442,110.504364,107.816645,104.362705, 
2018-11-08T23:00:02Z,108.3037,92.523553,85.398485,80.822754,84.123723,89.181801,100.421204,109.055499,110.746917,108.007068,104.71395, 
2018-11-09T00:00:02Z,107.025735,91.723287,88.077105,90.533578,89.281245,91.591874,100.495771,109.658559,111.69849,108.913702,105.589055, 
2018-11-09T01:00:02Z,106.516172,90.532706,86.043001,83.010278,85.714931,91.19401,102.260464,111.707664,113.991613,111.655701,108.723619, 
2018-11-09T02:00:02Z,104.519486,88.925624,85.70617,87.902109,86.199728,90.416415,102.132327,111.584161,114.320188,112.062747,109.144379, 
2018-11-09T03:00:02Z,104.497167,89.710688,87.557025,86.430107,85.59941,90.235913,101.903553,111.18821,113.84386,111.713608,108.858137, 
2018-11-09T04:00:02Z,103.94476,88.911827,86.118194,84.235741,84.021511,89.795919,101.421602,110.853435,113.841295,111.811379,108.90023, 
2018-11-09T05:00:02Z,103.323525,89.520815,86.039548,84.154837,83.496579,89.963904,101.902809,111.085088,113.99006,111.871919,108.946497, 
2018-11-09T06:00:02Z,105.907102,91.454844,87.792647,83.90445,83.063767,89.854041,101.860953,111.294588,114.123645,112.05271,109.27372, 
2018-11-09T07:00:02Z,107.447508,92.138369,87.20837,84.207697,85.031366,90.595924,101.693595,111.145793,114.10381,111.904816,108.990408, 
2018-11-09T08:00:02Z,108.512412,94.019831,88.098058,86.339556,88.43019,92.099288,101.893923,111.467105,114.402278,112.15072,109.157188, 
2018-11-09T09:00:02Z,108.947899,94.685376,88.205187,84.912384,85.870288,90.609044,101.814825,111.217457,114.139291,111.827321,108.936314, 
2018-11-09T10:00:02Z,105.827935,91.865269,87.395041,87.908422,90.005596,93.135057,102.390195,111.283957,114.031802,111.838293,108.962915, 
2018-11-09T11:00:02Z,106.233993,91.852774,88.488502,91.26966,93.361554,95.272154,102.404594,111.254259,114.042459,111.709878,108.682534, 
2018-11-09T12:00:02Z,106.874475,91.80419,87.545791,87.708109,90.221182,93.210565,102.635878,111.906185,114.722054,112.503395,109.563037, 
2018-11-09T13:00:02Z,106.102211,89.462649,86.004997,86.778339,89.349958,92.975325,103.594621,112.752865,115.685296,113.149951,110.170255, 
2018-11-09T14:00:02Z,110.379849,105.298007,103.850525,101.093108,95.624375,94.342082,102.85963,112.323792,114.64096,111.882435,108.52861, 
2018-11-09T15:00:02Z,101.733504,86.416125,83.389702,85.20179,88.369104,91.94409,101.033908,110.118807,112.29231,109.541907,106.08775, 
2018-11-09T16:00:02Z,104.852786,87.730193,87.752604,88.132969,88.592983,91.228607,100.044109,108.739769,110.96481,108.249638,104.948674, 
2018-11-09T17:00:02Z,103.457769,85.231888,81.186489,83.914824,86.284209,89.992683,99.265428,108.412884,110.648157,108.053898,104.576376, 
2018-11-09T18:00:02Z,104.806183,89.95238,89.916581,90.551045,90.484028,92.159574,98.803886,107.377302,109.52816,106.979323,103.597227, 
2018-11-09T19:00:02Z,102.017924,86.436672,83.329768,83.1517,86.146553,89.774447,98.51046,107.669141,109.643448,107.049401,103.68278, 
2018-11-09T20:00:02Z,102.868621,86.477614,85.699928,86.161791,85.333872,88.604847,98.53645,107.761928,109.817586,107.473563,104.177824, 
2018-11-09T21:00:02Z,103.817181,94.449179,98.711321,99.241344,96.533936,97.04924,100.840553,108.196956,109.818951,107.491645,104.089888, 
2018-11-09T22:00:02Z,103.858264,89.102595,91.231802,95.031849,93.340224,93.89503,99.591144,107.665272,109.361059,106.717514,103.281315, 
2018-11-09T23:00:02Z,104.343413,87.059962,81.884084,83.658929,83.632456,87.948153,98.670738,107.951261,109.821207,107.243202,103.815484, 
2018-11-10T00:00:02Z,102.094301,86.298649,82.013064,81.795556,81.833397,87.665114,99.327911,108.547678,110.347233,107.776515,104.653408, 
2018-11-10T01:00:02Z,101.260134,85.075375,81.726627,83.485395,84.570494,90.368299,101.580169,110.748157,113.114176,110.869961,107.911611, 
2018-11-10T02:00:02Z,103.280204,85.59724,82.982056,87.059986,84.576872,89.00038,101.094528,110.30938,112.81335,110.680251,107.729541, 
2018-11-10T03:00:02Z,102.072772,85.004787,82.165536,84.630311,82.941481,87.99819,100.09687,109.401805,112.19281,110.089601,107.237681, 
2018-11-10T04:00:02Z,100.759097,84.017612,80.12086,83.186119,82.45407,87.664566,100.003612,109.409535,112.24055,110.265986,107.371703, 
2018-11-10T05:00:02Z,101.532935,84.596738,81.338065,83.562173,82.381433,87.512501,99.964904,109.202466,112.207902,110.477503,107.597457, 
2018-11-10T06:00:02Z,102.13682,85.260371,81.861558,83.359189,81.871582,87.330756,99.929578,109.351802,112.446323,110.533621,107.680719, 
2018-11-10T07:00:02Z,103.174266,85.02998,81.081215,82.304585,81.283344,87.641513,100.319529,109.841029,112.82819,110.862801,107.874572, 
2018-11-10T08:00:02Z,101.044105,84.094188,82.866311,83.446211,81.157878,88.120945,100.617183,109.885905,112.872433,110.830886,107.954653, 
2018-11-10T09:00:02Z,101.049832,85.319338,83.901433,83.960913,81.420776,88.746631,100.925694,110.199602,113.207799,111.341531,108.413824, 
2018-11-10T10:00:02Z,93.550842,82.848575,81.479516,82.43636,81.379089,89.991643,102.589222,111.047422,113.724153,112.191318,109.381379, 
2018-11-10T11:00:02Z,91.139438,81.911359,83.058531,84.026026,81.967181,88.935839,101.610484,110.793218,113.603551,111.74994,109.041652, 
2018-11-10T12:00:02Z,89.859609,81.635543,81.27546,82.84287,81.731471,89.068501,101.954662,111.219704,113.978088,112.045781,109.385338, 
2018-11-10T13:00:02Z,91.127255,83.215516,80.895395,82.625553,81.952356,90.440454,103.285543,112.721464,115.011354,112.720159,109.99081, 
2018-11-10T14:00:02Z,101.516015,86.804551,83.436486,82.458021,81.925517,90.938675,103.182326,112.792283,114.514926,111.764895,108.694352, 
2018-11-10T15:00:02Z,96.477757,92.475357,89.240186,91.11744,91.284077,93.520353,102.281654,111.222407,112.723647,109.939036,106.802708, 
2018-11-10T16:00:02Z,99.110911,94.386143,90.702227,92.602178,95.052241,91.989382,101.389876,110.205206,112.250723,109.511099,106.255811, 
2018-11-10T17:00:02Z,103.41911,99.072881,93.722895,90.600277,91.477981,91.516007,100.721899,109.655019,111.752436,108.948388,105.655682, 
2018-11-10T18:00:02Z,96.939428,91.748432,88.797749,102.871588,92.24598,92.128515,101.192368,110.303955,111.413441,108.847781,105.646524, 
2018-11-10T19:00:02Z,87.487443,85.785701,93.214565,94.431558,93.415828,93.115923,101.129816,109.570447,110.8663,108.093366,104.732683, 
2018-11-10T20:00:02Z,97.325781,84.287533,88.870768,91.930376,89.076621,91.328989,99.856878,108.605089,110.632139,108.138091,104.625444, 
2018-11-10T21:00:02Z,102.316962,86.822049,85.987476,92.767285,89.44768,90.541753,99.506544,108.551312,110.551023,108.033074,104.711435, 
2018-11-10T22:00:02Z,103.680483,100.095518,98.74499,100.610618,94.004837,94.445419,102.263748,109.324581,110.757172,108.028029,104.544686, 
2018-11-10T23:00:02Z,103.481736,86.588648,85.820906,91.289109,89.154253,91.015304,99.691976,108.749487,110.755759,107.914121,104.625315, 
2018-11-11T00:00:02Z,101.168064,85.23251,83.304834,86.834205,87.729872,91.029491,100.487891,109.709513,111.849844,109.135283,105.738003, 
2018-11-11T01:00:02Z,98.366659,83.956056,82.876147,87.31349,88.466911,92.176391,102.823009,111.964249,114.03408,111.674673,108.687792, 
2018-11-11T02:00:02Z,98.590186,88.190009,83.611467,89.432326,88.835138,91.013597,101.860305,110.870359,113.645398,111.658274,108.783778, 
2018-11-11T03:00:02Z,98.951776,85.656145,82.585226,89.297093,91.187908,91.32875,101.853871,110.63429,113.207448,111.133702,108.2455, 
2018-11-11T04:00:02Z,99.630615,89.724309,84.468714,91.442276,93.882239,91.843388,101.953761,110.824466,113.397437,111.230173,108.363548, 
2018-11-11T05:00:02Z,99.195937,90.055605,87.327234,95.423397,98.236693,92.524803,102.166923,110.870177,113.528118,111.437591,108.475427, 
2018-11-11T06:00:02Z,99.258906,85.304377,89.492916,98.073752,100.050532,95.049026,101.813286,110.561186,113.391758,111.113322,108.184641, 
2018-11-11T07:00:02Z,99.494068,84.247316,85.084765,87.957702,90.038631,92.780997,101.79213,110.543801,113.257877,111.014148,108.049573, 
2018-11-11T08:00:02Z,100.03028,84.147177,83.945522,86.878241,89.361132,92.173485,101.576664,110.618496,113.329405,111.094099,108.162598, 
2018-11-11T09:00:02Z,99.553262,83.768345,85.652791,86.040502,87.245611,90.956955,101.929466,111.199135,113.666792,111.538167,108.589396, 
2018-11-11T10:00:02Z,100.247948,84.095612,82.425521,83.724093,84.71364,89.92929,101.966916,111.098403,113.942432,111.794406,108.767333, 
2018-11-11T11:00:02Z,100.067437,84.461575,81.484793,82.84665,82.248528,89.251205,102.049358,111.35817,114.277611,112.096733,109.098023, 
2018-11-11T12:00:02Z,99.582154,84.18942,80.804933,82.65594,82.255243,88.912081,102.39076,111.943298,114.885414,112.722286,109.74049, 
2018-11-11T13:00:02Z,100.399214,85.094588,82.013401,83.145375,82.373466,89.604052,103.20249,112.689631,115.438758,113.253447,110.200053, 
2018-11-11T14:00:02Z,99.613868,85.384065,86.595326,88.193503,84.404489,91.279845,103.701835,112.686357,114.820374,112.008021,108.732968, 
2018-11-11T15:00:02Z,102.062928,86.9108,79.562501,80.053818,80.948719,88.915392,101.015196,110.469629,112.520729,109.868257,106.490032, 
2018-11-11T16:00:02Z,105.514493,86.86386,81.394832,81.669121,81.80198,88.967964,100.762518,109.907867,112.073692,109.463,106.034352, 
2018-11-11T17:00:02Z,102.257773,86.507806,81.988213,80.753523,80.683157,87.992307,100.158179,109.582806,111.722258,109.03429,105.774251, 
2018-11-11T18:00:02Z,105.092149,87.967276,85.636161,88.895002,89.792112,93.660234,100.68168,109.729568,111.80691,109.136505,105.894351, 
2018-11-11T19:00:02Z,106.258148,90.366834,88.359797,87.280923,87.885569,91.185641,100.188984,109.534572,111.585121,108.771477,105.388612, 
2018-11-11T20:00:02Z,107.911017,89.970858,89.726688,92.283087,90.740022,92.327588,100.660019,109.567053,111.320027,108.74081,105.380393, 
2018-11-11T21:00:02Z,106.515167,89.941869,90.96939,89.735943,88.614442,91.584259,100.967971,109.443953,111.345482,108.75861,105.419729, 
2018-11-11T22:00:02Z,104.983314,87.59963,82.210255,81.142987,81.511407,88.444411,99.933801,109.182217,111.259264,108.525141,105.209334, 
2018-11-11T23:00:02Z,104.508201,88.174229,87.667849,89.16047,89.357991,92.760102,101.297371,109.819563,111.871829,109.259859,105.827656, 
2018-11-12T00:00:02Z,105.924232,87.895299,84.019154,83.115039,85.546496,90.978079,101.255282,110.478764,112.647617,109.954433,106.724714, 
2018-11-12T01:00:02Z,103.09808,86.717726,84.709569,86.462955,86.421495,91.721641,103.424014,112.408296,114.673098,112.438992,109.410635, 
2018-11-12T02:00:02Z,103.39268,87.120837,84.526425,86.105123,84.167764,90.872858,102.788984,111.993226,114.473429,112.366953,109.543196, 
2018-11-12T03:00:02Z,101.177543,87.136167,84.209446,83.503994,82.491909,89.719618,102.245115,111.593541,114.1189,112.085532,109.132251, 
2018-11-12T04:00:02Z,102.931549,88.173324,83.976545,82.90587,81.982864,89.095606,101.657366,110.904768,113.685083,111.647685,108.813068, 
2018-11-12T05:00:02Z,100.998917,85.338701,83.582538,84.186457,82.181183,88.610256,101.501581,110.833666,113.580827,111.561336,108.649016, 
2018-11-12T06:00:02Z,100.70108,84.404938,82.115742,84.576178,85.55461,89.988471,101.603389,110.60575,113.369982,111.162776,108.340126, 
2018-11-12T07:00:02Z,102.680194,85.869307,84.653697,84.454682,86.318071,88.711401,100.966416,110.350207,113.307609,111.241172,108.471334, 
2018-11-12T08:00:02Z,100.378808,84.627148,84.125184,86.773065,88.246689,91.590804,101.396323,110.455353,113.39889,111.258983,108.571712, 
2018-11-12T09:00:02Z,102.096113,85.357639,82.560648,84.83983,86.88902,90.883364,101.435322,110.54261,113.37513,111.189067,108.299928, 
2018-11-12T10:00:02Z,101.87023,85.874026,85.642977,91.356878,88.935877,91.389584,101.849091,111.077608,113.712526,111.480416,108.805847, 
2018-11-12T11:00:02Z,100.504123,84.642856,81.980923,84.777496,87.136945,91.352346,102.008698,111.003332,113.861804,111.921205,109.114825, 
2018-11-12T12:00:02Z,102.816435,85.35704,80.652448,83.809196,86.090264,90.844197,102.256273,111.257881,114.200311,112.178676,109.416907, 
2018-11-12T13:00:02Z,102.036649,85.47506,82.840798,85.084018,87.607791,91.825489,102.817953,112.444509,115.233031,112.956694,110.014626, 
2018-11-12T14:00:02Z,102.19555,84.955073,82.671297,86.331591,89.852385,93.781404,103.054178,112.173701,114.404905,111.573714,108.35238, 
2018-11-12T15:00:02Z,100.410897,86.736991,94.84299,94.396832,93.001113,95.21689,102.412376,110.300158,112.339592,109.517218,105.988165, 
2018-11-12T16:00:02Z,100.30223,86.695872,88.124879,94.270805,95.710765,96.940213,101.47781,109.671742,112.018721,109.343508,105.721837, 
2018-11-12T17:00:02Z,103.587052,85.821574,84.554727,89.181491,92.397671,94.585549,100.55353,108.79082,110.923868,108.447545,105.059427, 
2018-11-12T18:00:02Z,102.309803,86.411918,85.77542,91.961744,94.753902,96.488536,101.052178,108.719731,110.756049,108.048447,104.680558, 
2018-11-12T19:00:02Z,99.004915,84.725647,84.938856,91.169388,94.44467,96.375205,101.124634,108.815187,110.657061,108.076944,104.701805, 
2018-11-12T20:00:02Z,100.11803,84.750102,83.44431,88.986608,92.702077,95.034763,100.509796,108.472507,110.509112,107.81189,104.349732, 
2018-11-12T21:00:02Z,101.168717,85.146207,81.348442,85.993362,89.977805,92.872055,99.651375,108.059192,110.338386,107.67318,104.305618, 
2018-11-12T22:00:02Z,101.358044,84.210778,85.096538,87.573168,93.262559,95.953984,101.641691,108.032358,109.879687,107.280712,103.820734, 
2018-11-12T23:00:02Z,102.081581,85.079154,79.856845,79.552817,82.158171,88.813289,99.210139,107.952001,110.093836,107.44907,104.04464, 
2018-11-13T00:00:02Z,103.110031,87.441061,91.440258,91.883624,91.268465,92.350925,100.685515,108.871705,110.591707,107.934675,104.774114, 
2018-11-13T01:00:02Z,100.330421,85.049028,82.148611,84.580627,84.806594,91.034827,102.175174,111.006702,113.241228,110.994167,108.134179, 
2018-11-13T02:00:02Z,99.132503,83.941432,81.765697,86.183493,84.841125,90.010929,101.464232,110.527738,113.010304,110.916251,107.997612, 
2018-11-13T03:00:02Z,100.143834,84.804377,82.536652,84.32491,83.159455,89.163613,101.10528,110.358238,112.660979,110.535399,107.626345, 
2018-11-13T04:00:02Z,100.169131,84.758219,82.864072,83.790112,82.321636,88.664484,101.097331,109.935094,112.501572,110.468968,107.772264, 
2018-11-13T05:00:02Z,102.400144,85.006691,80.694694,82.605972,81.254944,88.085968,100.349909,109.581728,112.438333,110.557608,107.88301, 
2018-11-13T06:00:02Z,102.451832,85.03714,82.236424,83.6119,81.19007,88.008103,100.463763,109.864042,112.754285,110.818386,107.953362, 
2018-11-13T07:00:02Z,99.242686,83.288951,80.403659,81.893589,81.073029,88.415609,100.744503,109.82735,112.675965,110.682579,107.836346, 
2018-11-13T08:00:02Z,99.287042,83.467193,83.189661,84.109727,82.870277,87.977801,100.553323,109.719648,112.616189,110.717805,107.834232, 
2018-11-13T09:00:02Z,99.29447,83.511352,82.751854,83.808997,83.071617,88.289684,100.825463,109.999494,113.013778,111.019737,108.115988, 
2018-11-13T10:00:02Z,99.01564,83.180356,82.682487,84.648652,84.116355,88.971459,100.779075,109.927618,112.951152,110.873346,107.86418, 
2018-11-13T11:00:02Z,98.43104,83.762202,83.359285,88.436514,90.018774,92.320134,101.219559,110.162752,112.958786,110.782467,107.810215, 
2018-11-13T12:00:02Z,99.096534,89.70785,99.907098,101.726679,94.931801,95.210128,104.309259,110.946017,113.502755,111.246153,108.405811, 
2018-11-13T13:00:02Z,96.317602,86.627342,81.861169,85.510832,87.351235,91.572906,102.486163,111.81641,114.511009,112.174489,109.231115, 
2018-11-13T14:00:02Z,100.003528,93.74548,89.077879,90.87622,93.080951,93.540573,102.947016,111.862971,114.006133,111.323174,108.200995, 
2018-11-13T15:00:02Z,86.904754,82.156688,87.658929,91.101529,94.813232,93.466722,101.428378,110.264438,112.218765,109.598541,106.423573, 
2018-11-13T16:00:02Z,84.818479,83.820764,85.600912,91.934324,92.536774,93.039734,101.303313,109.654995,111.399349,108.687286,105.551498, 
2018-11-13T17:00:02Z,85.644908,80.284348,91.101394,94.973557,97.783895,92.710844,100.684577,109.318059,111.241609,108.732537,105.321332, 
2018-11-13T18:00:02Z,85.966646,81.856229,94.274628,101.314015,102.822626,93.752525,100.436936,109.090567,110.949451,108.348474,105.136726, 
2018-11-13T19:00:02Z,86.96789,79.87091,78.970881,81.601426,83.709685,89.87805,100.047236,108.680464,110.691144,108.185119,105.067351, 
2018-11-13T20:00:02Z,88.254045,79.809031,80.388464,81.176679,80.984814,88.937625,100.336523,108.396994,110.404656,108.012809,104.709135, 
2018-11-13T21:00:02Z,92.502571,94.372668,97.660467,104.277801,101.38003,100.413948,102.674825,109.017408,110.656918,108.140025,104.78108, 
2018-11-13T22:00:02Z,101.754114,84.403856,84.416319,84.053108,82.120474,89.914725,99.950189,108.656711,110.766404,108.203787,104.922524, 
2018-11-13T23:00:02Z,96.204724,83.941489,83.038334,84.318666,83.657508,89.997098,100.932475,109.122977,111.179929,108.667141,105.566432, 
2018-11-14T00:00:02Z,99.683123,84.1268,79.697638,79.797174,79.327324,88.443234,100.03744,109.45011,111.837717,109.298733,106.026605, 
2018-11-14T01:00:02Z,97.540789,82.527653,83.051792,85.562037,84.445781,90.727953,102.458452,111.526536,113.968035,111.839888,108.825962, 
2018-11-14T02:00:02Z,96.065169,81.820001,81.722832,86.698235,87.203327,91.393691,101.708052,110.661408,113.231256,111.264342,108.219359, 
2018-11-14T03:00:02Z,97.334242,81.606171,79.604713,85.201822,88.566222,92.502518,101.421114,110.277819,112.681729,110.651202,107.764864, 
2018-11-14T04:00:02Z,95.961623,81.092215,80.226703,83.565215,85.990332,90.68188,101.480541,110.065876,112.592448,110.633005,108.042546, 
2018-11-14T05:00:02Z,95.374706,81.587711,82.14896,83.472127,87.359297,89.598837,100.791499,109.919055,112.461527,110.546668,107.889256, 
2018-11-14T06:00:02Z,94.156791,80.408607,79.882078,82.518706,84.147871,88.442598,100.347897,109.513828,112.415591,110.433918,107.728792, 
2018-11-14T07:00:02Z,94.235778,80.974975,80.909566,82.412752,81.974462,87.942084,100.783306,109.642722,112.433881,110.388158,107.538292, 
2018-11-14T08:00:02Z,94.23878,80.518845,81.619802,82.324626,80.943169,87.695805,100.930455,109.929238,112.758842,110.684242,107.81249, 
