yyyy-mm-ddTHH:MM:SSZ, BB_0.02-24k, 
2019-02-05T21:33:32.000Z,109.817223, 
2019-02-05T22:33:31.000Z,110.44944, 
2019-02-05T23:33:31.000Z,111.511467, 
2019-02-06T00:33:31.000Z,111.028305, 
2019-02-06T01:33:30.000Z,112.357834, 
2019-02-06T02:33:30.000Z,112.215744, 
2019-02-06T03:33:30.000Z,112.391846, 
2019-02-06T04:33:29.000Z,112.193474, 
2019-02-06T05:33:29.000Z,112.264351, 
2019-02-06T06:33:29.000Z,112.340813, 
2019-02-06T07:33:28.000Z,112.51857, 
2019-02-06T08:33:28.000Z,112.168175, 
2019-02-06T09:33:28.000Z,112.473213, 
2019-02-06T10:33:27.000Z,112.622139, 
2019-02-06T11:33:27.000Z,112.339218, 
2019-02-06T12:33:27.000Z,112.607582, 
2019-02-06T13:33:26.000Z,113.370827, 
2019-02-06T14:33:26.000Z,111.559158, 
2019-02-06T15:33:26.000Z,110.038406, 
2019-02-06T16:33:25.000Z,109.316185, 
2019-02-06T17:33:25.000Z,108.973915, 
2019-02-06T18:33:25.000Z,108.53756, 
2019-02-06T19:33:24.000Z,108.496033, 
2019-02-06T20:33:24.000Z,108.719986, 
2019-02-06T21:33:24.000Z,110.107048, 
2019-02-06T22:33:23.000Z,110.063774, 
2019-02-06T23:33:23.000Z,109.965378, 
2019-02-07T00:33:23.000Z,109.93148, 
2019-02-07T01:33:22.000Z,111.965179, 
2019-02-07T02:33:22.000Z,111.258026, 
2019-02-07T03:33:22.000Z,110.964874, 
2019-02-07T04:33:21.000Z,111.101692, 
2019-02-07T05:33:21.000Z,110.859581, 
2019-02-07T06:33:21.000Z,111.392258, 
2019-02-07T07:33:19.000Z,111.186211, 
2019-02-07T08:33:19.000Z,111.310364, 
2019-02-07T09:33:19.000Z,111.474831, 
2019-02-07T10:33:18.000Z,111.762833, 
2019-02-07T11:33:18.000Z,111.960358, 
2019-02-07T12:33:18.000Z,112.345024, 
2019-02-07T13:33:17.000Z,112.969116, 
2019-02-07T14:33:17.000Z,111.665833, 
2019-02-07T15:33:17.000Z,110.29834, 
2019-02-07T16:33:16.000Z,109.556221, 
2019-02-07T17:33:16.000Z,108.918625, 
2019-02-07T18:33:16.000Z,108.400833, 
2019-02-07T19:33:15.000Z,107.899658, 
2019-02-07T20:33:15.000Z,107.537224, 
2019-02-07T21:33:15.000Z,107.277855, 
2019-02-07T22:33:14.000Z,107.702271, 
2019-02-07T23:33:14.000Z,108.600685, 
2019-02-08T00:33:14.000Z,109.538483, 
2019-02-08T01:33:13.000Z,112.480583, 
2019-02-08T02:33:13.000Z,112.205658, 
2019-02-08T03:33:13.000Z,110.885696, 
2019-02-08T04:33:12.000Z,111.065895, 
2019-02-08T05:33:12.000Z,110.646317, 
2019-02-08T06:33:12.000Z,110.514801, 
2019-02-08T07:33:10.000Z,110.594208, 
2019-02-08T08:33:10.000Z,110.749359, 
2019-02-08T09:33:10.000Z,110.854118, 
2019-02-08T10:33:09.000Z,111.178932, 
2019-02-08T11:33:09.000Z,111.805832, 
2019-02-08T12:33:09.000Z,111.814758, 
2019-02-08T13:33:08.000Z,112.771751, 
2019-02-08T14:33:08.000Z,110.936516, 
2019-02-08T15:33:08.000Z,109.293457, 
2019-02-08T16:33:07.000Z,109.39286, 
2019-02-08T17:33:07.000Z,108.800514, 
2019-02-08T18:33:07.000Z,108.395447, 
2019-02-08T19:33:06.000Z,107.929016, 
2019-02-08T20:33:06.000Z,108.255539, 
2019-02-08T21:33:06.000Z,108.709023, 
2019-02-08T22:33:05.000Z,108.049477, 
2019-02-08T23:33:05.000Z,107.848633, 
2019-02-09T00:33:05.000Z,109.013939, 
2019-02-09T01:33:04.000Z,111.774971, 
2019-02-09T02:33:04.000Z,111.791298, 
2019-02-09T03:33:04.000Z,111.266968, 
2019-02-09T04:33:03.000Z,110.600983, 
2019-02-09T05:33:03.000Z,110.149574, 
2019-02-09T06:33:03.000Z,110.0056, 
2019-02-09T07:33:02.000Z,110.309692, 
2019-02-09T08:33:02.000Z,110.346642, 
2019-02-09T09:33:02.000Z,110.393707, 
2019-02-09T10:33:01.000Z,110.285507, 
2019-02-09T11:33:01.000Z,111.088844, 
2019-02-09T12:33:01.000Z,111.661926, 
2019-02-09T13:32:59.000Z,112.539757, 
2019-02-09T14:32:59.000Z,112.215202, 
2019-02-09T15:32:59.000Z,109.465614, 
2019-02-09T16:32:58.000Z,108.826195, 
2019-02-09T17:32:58.000Z,108.589828, 
2019-02-09T18:32:58.000Z,107.958199, 
2019-02-09T19:32:56.000Z,107.974312, 
2019-02-09T20:32:56.000Z,108.061516, 
2019-02-09T21:32:56.000Z,107.851501, 
2019-02-09T22:32:55.000Z,108.571388, 
2019-02-09T23:32:55.000Z,108.634613, 
2019-02-10T00:32:55.000Z,109.512146, 
2019-02-10T01:32:54.000Z,112.11261, 
2019-02-10T02:32:54.000Z,112.114342, 
2019-02-10T03:32:54.000Z,111.475151, 
2019-02-10T04:32:52.000Z,111.113617, 
2019-02-10T05:32:52.000Z,111.053535, 
2019-02-10T06:32:52.000Z,110.851784, 
2019-02-10T07:32:51.000Z,110.853325, 
2019-02-10T08:32:51.000Z,110.776016, 
2019-02-10T09:32:51.000Z,110.806892, 
2019-02-10T10:32:50.000Z,111.102036, 
2019-02-10T11:32:50.000Z,111.136124, 
2019-02-10T12:32:50.000Z,111.768539, 
2019-02-10T13:32:49.000Z,112.656128, 
2019-02-10T14:32:49.000Z,111.44294, 
2019-02-10T15:32:49.000Z,109.747444, 
2019-02-10T16:32:47.000Z,108.715759, 
2019-02-10T17:32:47.000Z,108.43483, 
2019-02-10T18:32:47.000Z,108.037323, 
2019-02-10T19:32:46.000Z,107.357033, 
2019-02-10T20:32:46.000Z,107.988075, 
2019-02-10T21:32:46.000Z,108.265488, 
2019-02-10T22:32:45.000Z,108.266747, 
2019-02-10T23:32:45.000Z,108.659767, 
2019-02-11T00:32:45.000Z,109.389984, 
2019-02-11T01:32:44.000Z,111.2631, 
2019-02-11T02:32:44.000Z,110.879242, 
2019-02-11T03:32:44.000Z,110.561913, 
2019-02-11T04:32:43.000Z,110.85804, 
2019-02-11T05:32:43.000Z,111.065331, 
2019-02-11T06:32:43.000Z,110.759315, 
2019-02-11T07:32:42.000Z,110.414215, 
2019-02-11T08:32:42.000Z,110.60183, 
2019-02-11T09:32:42.000Z,110.454147, 
2019-02-11T10:32:41.000Z,110.686249, 
2019-02-11T11:32:41.000Z,111.095917, 
2019-02-11T12:32:41.000Z,111.432434, 
2019-02-11T13:32:40.000Z,112.241539, 
2019-02-11T14:32:40.000Z,111.060333, 
2019-02-11T15:32:40.000Z,109.613892, 
2019-02-11T16:32:39.000Z,109.056328, 
2019-02-11T17:32:39.000Z,108.671776, 
2019-02-11T18:32:39.000Z,108.804504, 
2019-02-11T19:32:37.000Z,107.545883, 
2019-02-11T20:32:37.000Z,107.663177, 
2019-02-11T21:32:37.000Z,107.515106, 
2019-02-11T22:32:36.000Z,107.807632, 
2019-02-11T23:32:36.000Z,108.622765, 
2019-02-12T00:32:36.000Z,109.314987, 
2019-02-12T01:32:35.000Z,111.390976, 
2019-02-12T02:32:35.000Z,110.952713, 
2019-02-12T03:32:35.000Z,110.77726, 
2019-02-12T04:32:33.000Z,110.596855, 
2019-02-12T05:32:33.000Z,110.415947, 
2019-02-12T06:32:33.000Z,110.209152, 
2019-02-12T07:32:32.000Z,109.766975, 
2019-02-12T08:32:32.000Z,109.489189, 
2019-02-12T09:32:32.000Z,109.905014, 
2019-02-12T10:32:31.000Z,110.015388, 
2019-02-12T11:32:31.000Z,110.268547, 
2019-02-12T12:32:31.000Z,110.683907, 
2019-02-12T13:32:30.000Z,111.968323, 
2019-02-12T14:32:30.000Z,109.582497, 
2019-02-12T15:32:30.000Z,108.789398, 
2019-02-12T16:32:28.000Z,108.454353, 
2019-02-12T17:32:28.000Z,107.926308, 
2019-02-12T18:32:28.000Z,117.878258, 
2019-02-12T19:32:27.000Z,119.081612, 
2019-02-12T20:32:27.000Z,110.355148, 
2019-02-12T21:32:27.000Z,107.006241, 
2019-02-12T22:32:26.000Z,107.488159, 
2019-02-12T23:32:26.000Z,107.478508, 
2019-02-13T00:32:26.000Z,115.044281, 
2019-02-13T01:32:25.000Z,117.276222, 
2019-02-13T02:32:25.000Z,117.865967, 
2019-02-13T03:32:25.000Z,115.526054, 
2019-02-13T04:32:24.000Z,113.696632, 
2019-02-13T05:32:24.000Z,113.009476, 
2019-02-13T06:32:24.000Z,116.422188, 
2019-02-13T07:32:23.000Z,116.450653, 
2019-02-13T08:32:23.000Z,116.604164, 
2019-02-13T09:32:23.000Z,116.726341, 
2019-02-13T10:30:15.000Z,116.859871, 
2019-02-13T11:30:15.000Z,117.101372, 
2019-02-13T12:30:15.000Z,116.957649, 
2019-02-13T13:27:20.000Z,116.983902, 
2019-02-13T14:27:20.000Z,117.119644, 
2019-02-13T15:27:20.000Z,116.979034, 
2019-02-13T16:24:22.000Z,116.715546, 
2019-02-13T17:24:22.000Z,116.597984, 
2019-02-13T18:24:22.000Z,116.777206, 
2019-02-13T19:21:59.000Z,116.6875, 
2019-02-13T20:21:59.000Z,116.392815, 
2019-02-13T21:21:59.000Z,116.204346, 
2019-02-13T22:20:12.000Z,116.440842, 
2019-02-13T23:20:12.000Z,116.330597, 
2019-02-14T00:20:12.000Z,116.305893, 
2019-02-14T01:18:38.000Z,116.525772, 
2019-02-14T02:18:38.000Z,116.476044, 
2019-02-14T03:18:38.000Z,115.414993, 
2019-02-14T04:18:16.000Z,116.512276, 
2019-02-14T05:18:16.000Z,117.779236, 
2019-02-14T06:18:16.000Z,116.964523, 
2019-02-14T07:15:55.000Z,116.446342, 
2019-02-14T08:15:55.000Z,117.071793, 
2019-02-14T09:15:55.000Z,116.679192, 
2019-02-14T10:13:55.000Z,115.447304, 
2019-02-14T11:13:55.000Z,116.402115, 
2019-02-14T12:13:55.000Z,116.867027, 
2019-02-14T13:12:51.000Z,116.819939, 
2019-02-14T14:12:51.000Z,117.098549, 
2019-02-14T15:12:51.000Z,116.327255, 
2019-02-14T16:11:27.000Z,114.674248, 
2019-02-14T17:11:27.000Z,114.677856, 
2019-02-14T18:11:27.000Z,115.77166, 
2019-02-14T19:11:26.000Z,115.724144, 
2019-02-14T20:11:26.000Z,115.585945, 
2019-02-14T21:11:26.000Z,116.80426, 
2019-02-14T22:11:25.000Z,116.308243, 
2019-02-14T23:11:25.000Z,116.302765, 
2019-02-15T00:11:25.000Z,114.94191, 
2019-02-15T01:11:24.000Z,116.639511, 
2019-02-15T02:11:24.000Z,116.449585, 
2019-02-15T03:11:24.000Z,114.840073, 
2019-02-15T04:11:22.000Z,114.00769, 
2019-02-15T05:11:22.000Z,114.07354, 
2019-02-15T06:11:22.000Z,114.218971, 
2019-02-15T07:11:21.000Z,112.901962, 
2019-02-15T08:11:21.000Z,112.964653, 
2019-02-15T09:11:21.000Z,112.535072, 
2019-02-15T10:11:20.000Z,113.583633, 
2019-02-15T11:11:20.000Z,112.485077, 
2019-02-15T12:11:20.000Z,111.278412, 
2019-02-15T13:11:19.000Z,112.822937, 
2019-02-15T14:11:19.000Z,113.353348, 
2019-02-15T15:11:19.000Z,111.527634, 
2019-02-15T16:11:18.000Z,114.923737, 
2019-02-15T17:11:18.000Z,113.344963, 
2019-02-15T18:11:18.000Z,112.599281, 
2019-02-15T19:11:16.000Z,110.772339, 
2019-02-15T20:11:16.000Z,110.668503, 
2019-02-15T21:11:16.000Z,109.816772, 
2019-02-15T22:11:15.000Z,109.413788, 
2019-02-15T23:11:15.000Z,110.409271, 
2019-02-16T00:11:15.000Z,110.143684, 
2019-02-16T01:11:14.000Z,113.21801, 
2019-02-16T02:11:14.000Z,111.867371, 
2019-02-16T03:11:14.000Z,111.269791, 
2019-02-16T04:11:12.000Z,112.836815, 
2019-02-16T05:11:12.000Z,114.357101, 
2019-02-16T06:11:12.000Z,111.566811, 
2019-02-16T07:11:11.000Z,111.583351, 
2019-02-16T08:11:11.000Z,112.346214, 
2019-02-16T09:11:11.000Z,111.210327, 
2019-02-16T10:11:09.000Z,110.881912, 
2019-02-16T11:11:09.000Z,110.338478, 
2019-02-16T12:11:09.000Z,109.729965, 
2019-02-16T13:11:08.000Z,110.679428, 
2019-02-16T14:11:08.000Z,110.791939, 
2019-02-16T15:11:08.000Z,110.084938, 
2019-02-16T16:11:07.000Z,109.434883, 
2019-02-16T17:11:07.000Z,109.616272, 
2019-02-16T18:11:07.000Z,109.530975, 
2019-02-16T19:11:06.000Z,109.023987, 
2019-02-16T20:11:06.000Z,109.149925, 
2019-02-16T21:11:06.000Z,109.335869, 
2019-02-16T22:11:05.000Z,109.454514, 
2019-02-16T23:11:05.000Z,109.795975, 
2019-02-17T00:11:05.000Z,111.173164, 
2019-02-17T01:11:04.000Z,110.459183, 
2019-02-17T02:11:04.000Z,111.584175, 
2019-02-17T03:11:04.000Z,111.256317, 
2019-02-17T04:11:02.000Z,111.102539, 
2019-02-17T05:11:02.000Z,111.182991, 
2019-02-17T06:11:02.000Z,110.639015, 
2019-02-17T07:11:01.000Z,111.003998, 
2019-02-17T08:11:01.000Z,112.533844, 
2019-02-17T09:11:01.000Z,113.076057, 
2019-02-17T10:11:00.000Z,112.7332, 
2019-02-17T11:11:00.000Z,112.916618, 
2019-02-17T12:11:00.000Z,112.32164, 
2019-02-17T13:10:59.000Z,111.953964, 
2019-02-17T14:10:59.000Z,112.562668, 
2019-02-17T15:10:59.000Z,111.718323, 
2019-02-17T16:10:57.000Z,111.10836, 
2019-02-17T17:10:57.000Z,110.412163, 
2019-02-17T18:10:57.000Z,110.650467, 
2019-02-17T19:10:56.000Z,111.866615, 
2019-02-17T20:10:56.000Z,112.230896, 
2019-02-17T21:10:56.000Z,110.377449, 
2019-02-17T22:10:55.000Z,110.344177, 
2019-02-17T23:10:55.000Z,109.556145, 
2019-02-18T00:10:55.000Z,109.744278, 
2019-02-18T01:10:54.000Z,110.200531, 
2019-02-18T02:10:54.000Z,110.777161, 
2019-02-18T03:10:54.000Z,109.34108, 
2019-02-18T04:10:53.000Z,109.030731, 
2019-02-18T05:10:53.000Z,109.222084, 
2019-02-18T06:10:53.000Z,109.294571, 
2019-02-18T07:10:52.000Z,109.030869, 
2019-02-18T08:10:52.000Z,109.302917, 
2019-02-18T09:10:52.000Z,109.20311, 
2019-02-18T10:10:51.000Z,109.446312, 
2019-02-18T11:10:51.000Z,109.353409, 
2019-02-18T12:10:51.000Z,109.337105, 
2019-02-18T13:10:50.000Z,109.562531, 
2019-02-18T14:10:50.000Z,110.115067, 
2019-02-18T15:10:50.000Z,107.921837, 
2019-02-18T16:10:49.000Z,107.287552, 
2019-02-18T17:10:49.000Z,107.036598, 
2019-02-18T18:10:49.000Z,106.33239, 
2019-02-18T19:10:48.000Z,107.04068, 
2019-02-18T20:10:48.000Z,106.44294, 
2019-02-18T21:10:48.000Z,106.24659, 
2019-02-18T22:10:46.000Z,106.661331, 
2019-02-18T23:10:46.000Z,125.087082, 
2019-02-19T00:10:46.000Z,109.860458, 
2019-02-19T01:10:45.000Z,109.904144, 
2019-02-19T02:10:45.000Z,116.180183, 
2019-02-19T03:10:45.000Z,110.704811, 
2019-02-19T04:10:44.000Z,110.128929, 
2019-02-19T05:10:44.000Z,114.018814, 
2019-02-19T06:10:44.000Z,114.449638, 
